x,y,token,color
-10.032243063299852,5.516667192491644,FOXC2,blue
-10.047833020486534,5.533570625865875,FOXE1,blue
-11.200365606443382,5.600052614331804,FOXE3,blue
8.491668535157356,-8.775221403990294,FOXF1,blue
8.491668535157356,-8.775221403990294,FOXF1,blue
7.908904776782626,-8.866379299649816,FOXF2,blue
7.908904776782626,-8.866379299649816,FOXF2,blue
-11.337139096397445,5.8058800396560475,FOXG1,blue
7.947560073326714,-8.656947384637206,FOXL1,blue
7.947560073326714,-8.656947384637206,FOXL1,blue
-10.044329198730452,5.517206121214555,FOXL2,blue
8.73563834084401,-11.89204167340838,FOXM1,blue
-10.403400937819146,5.874416332891599,FOXP2,blue
8.858582193737774,-11.588046946484791,FOXQ1,blue
-11.052667648387267,-8.753485537240149,FRAG1,blue
7.902782045158368,-7.549911332663171,FRAP1,blue
7.902782045158368,-7.549911332663171,FRAP1,blue
-11.3986790992267,5.710743340058539,FRAS1,blue
-11.64418663825336,5.0275427140473266,FREM1,blue
-11.256724893836635,5.646339664774701,FREM2,blue
8.707717013054031,-9.348458871657758,FSCN1,blue
-9.97294144385797,4.738793044758914,FTL,blue
-11.518327302789208,4.997064395205351,FTSJ1,blue
7.190678865336984,-8.376803363863317,FZD1,blue
7.190678865336984,-8.376803363863317,FZD1,blue
7.346607480995477,-8.57499534744551,FZD10,blue
7.346607480995477,-8.57499534744551,FZD10,blue
7.165736607528601,-8.309338718433972,FZD2,blue
7.165736607528601,-8.309338718433972,FZD2,blue
-11.394019516713191,5.618457236208954,FZD4,blue
7.236658136999128,-8.391460477183262,FZD5,blue
7.236658136999128,-8.391460477183262,FZD5,blue
7.270474304157057,-8.343030929049538,FZD6,blue
7.270474304157057,-8.343030929049538,FZD6,blue
7.35211194400149,-8.826108945314642,FZD7,blue
7.35211194400149,-8.826108945314642,FZD7,blue
7.276486765865827,-8.384970941330197,FZD8,blue
7.276486765865827,-8.384970941330197,FZD8,blue
7.390423432688275,-8.402764079817086,FZD9,blue
7.390423432688275,-8.402764079817086,FZD9,blue
-10.667535688384742,-8.38050022907515,FcRH5,blue
-9.240152280403867,-8.426847895351631,Frizzled-3,blue
-11.731768907651647,5.408228484788073,Fukutin,blue
9.204622777686286,-9.996209833842258,G-gamma,blue
-10.133265520508992,6.183399641350836,G82R,blue
-10.133265520508992,6.183399641350836,G82R,blue
-10.859691822053966,6.865762068304448,GABRD,blue
6.975155642335768,-7.824913273239547,GADD45g,blue
6.975155642335768,-7.824913273239547,GADD45g,blue
8.844324722238333,-8.969607831462028,GAS7,blue
8.153804269172392,-8.646841802311256,GASC1,blue
8.153804269172392,-8.646841802311256,GASC1,blue
-10.999889294552565,4.451019318890446,GATAD2B,blue
-11.774078441887795,5.195463763608765,GCH-I,blue
-10.559813007119613,7.179815037165288,GCK,blue
-11.647803258059318,4.909892379260865,GCK/MODY2,blue
7.329827612919857,-8.526171246170058,GDF10,blue
7.329827612919857,-8.526171246170058,GDF10,blue
-11.826607794578543,6.2686622104628125,GH-1,blue
-9.90966913848758,6.120896377010683,GHRHR,blue
-11.002196506266895,6.901342563795705,GJA1,blue
-11.967265388168467,5.858929262424831,GJA3,blue
9.828194335418099,-11.461931919905203,GKN1,blue
-10.196350230810406,5.518781035721326,GLI3,blue
8.568783270943445,-10.443785851799106,GLTSCR2,blue
8.519012329407666,-8.106323282958503,GNAI2,blue
8.519012329407666,-8.106323282958503,GNAI2,blue
-11.166311548493013,6.371509642070629,GNAS,blue
-11.166311548493013,6.371509642070629,GNAS,blue
-11.297753321705216,6.45392175119172,GNAS1,blue
7.590405553349233,-7.938302011895459,GNL3,blue
7.590405553349233,-7.938302011895459,GNL3,blue
-11.956393595727183,4.477104123920828,GNPTA,blue
-9.891215190385752,6.128451867834937,GNRHR,blue
7.608765233048053,-9.152054357530133,GOLPH2,blue
7.608765233048053,-9.152054357530133,GOLPH2,blue
-10.351566205899248,5.493284407719644,GPC6,blue
7.274282921101263,-7.853319747616029,GPR160,blue
7.274282921101263,-7.853319747616029,GPR160,blue
-11.011795285786233,-9.640616059137422,GR-LACS,blue
8.314892852543307,-8.398572905681688,GREM1,blue
8.314892852543307,-8.398572905681688,GREM1,blue
8.927661691243598,-10.785835776058365,GRIM-19,blue
-10.417668607270459,5.252718557126839,GRIN3B,blue
7.16534001037199,-8.60988400668152,GSDML,blue
7.16534001037199,-8.60988400668152,GSDML,blue
-10.085464897970821,-9.488253069596686,GTPBP3,blue
7.749603283843834,-7.438195603610764,GTSE1,blue
-10.984436161537745,5.962334048042075,GUCA1A,blue
-10.789308073749247,6.018574423836279,GUCA1B,blue
-9.77279477431966,-9.422017054756427,GUK1,blue
-11.914926911470848,4.521141897269618,GYS2,blue
-10.174626166464373,-8.413346773369973,Gal-T2,blue
-11.950910658766231,-14.31930593886222,GhERF4,blue
-10.666388295020585,-10.0997277545779,Gna11,blue
-10.635234690556976,-10.147839896839837,Gnaq,blue
-11.530847116630403,4.527381778913798,Gng3lg,blue
9.941996678448799,-9.90265311475524,HAb18G,blue
9.42937098568929,-10.814380165169942,HAb18G/CD147,blue
8.602910568533419,-10.616559251466295,HDPR1,blue
-12.653814570147196,-14.315852977121764,HEL1,blue
7.1375958533390955,-9.297980471429499,HELLS,blue
-12.68635627662603,-14.506687966745536,HELO1,blue
-10.214832992058415,4.591327547544434,HEPACAM,blue
-11.254137235340888,6.469206715068843,HHT1,blue
9.717587887407614,-10.059362018914243,HIF-2alpha/EPAS1,blue
8.917852711040151,-10.194679083921303,HIP/PAP,blue
9.851455117018393,-9.994998776306328,HIWI,blue
-10.707577422178963,5.714400541337295,HLXB9,blue
10.40381046766083,-10.579467333229973,HMGA1,blue
10.52674248002509,-10.289427197564915,HMGA2,blue
9.52127430570887,-10.989880652216248,HMGB3,blue
7.139295636098384,-8.681175227411597,HMMR,blue
7.139295636098384,-8.681175227411597,HMMR,blue
-11.510209125605343,4.697864525450723,HNF-1alpha/MODY3,blue
-10.600626850552613,7.1659345684685745,HNF1A,blue
-10.914712356720216,6.131868874160636,HNF1B,blue
-10.914712356720216,6.131868874160636,HNF1B,blue
-10.492449267925275,7.179304910221016,HNF4A,blue
8.810326322898488,-8.639586842230003,HOXA1,blue
8.652993993993558,-11.763631494276478,HOXA11,blue
8.547746816940188,-8.665406744682125,HOXA13,blue
8.547746816940188,-8.665406744682125,HOXA13,blue
7.968454115001239,-8.642304595486921,HOXA2,blue
7.968454115001239,-8.642304595486921,HOXA2,blue
8.586668316620834,-11.747691873943252,HOXA5,blue
8.927947569640152,-11.363269390588853,HOXB7,blue
8.71591055731583,-11.66243825364279,HOXB9,blue
6.87590081123968,-9.179585867394167,HOXD1,blue
6.87590081123968,-9.179585867394167,HOXD1,blue
8.595391576356457,-8.351515143780142,HOXD10,blue
8.595391576356457,-8.351515143780142,HOXD10,blue
8.505146745384685,-8.433766538833334,HOXD11,blue
8.505146745384685,-8.433766538833334,HOXD11,blue
8.404074829006712,-8.362350963420784,HOXD12,blue
8.404074829006712,-8.362350963420784,HOXD12,blue
-10.903109878987044,5.772715941775158,HOXD13,blue
8.708662389829144,-11.624490804059517,HOXD3,blue
-10.018072503720525,4.890900462150019,HPE,blue
8.973316710916828,-10.561537897503005,HPSE-1,blue
-10.545029862854182,5.873897692794446,HPSE2,blue
8.541025033224358,-8.486157290743758,HRASLS,blue
8.541025033224358,-8.486157290743758,HRASLS,blue
-10.152029652894797,5.74287536481446,HRPT2,blue
-10.011424356298976,7.57087960379132,HSCR-associated,blue
-10.503041292771107,5.428581056599757,HSF4,blue
-10.166983793297721,-10.204609967665286,HSPA4L,blue
7.166832660747631,-7.366779363967434,HSPCA,blue
6.88210248554015,-7.6590953106302315,HSPCB,blue
6.88210248554015,-7.6590953106302315,HSPCB,blue
7.282952974659169,-8.22292357843198,HTATIP2,blue
7.282952974659169,-8.22292357843198,HTATIP2,blue
-11.290336974355775,-14.241185884921656,HTS1,blue
8.147961024567154,-7.2559770828194745,HUGL-1,blue
9.155053402587935,-11.305802967730772,Hath1,blue
-10.522612177241028,-9.771592211628871,Hmgi,blue
8.524855031254452,-7.951414692219727,IER3,blue
8.524855031254452,-7.951414692219727,IER3,blue
9.82395987058484,-11.308148961992739,IFITM1,blue
7.157892499989153,-7.673357856340333,IFITM2,blue
7.157892499989153,-7.673357856340333,IFITM2,blue
9.593795303173069,-11.380946380513949,IFITM3,blue
6.71691684208264,-7.343060560681417,IFNT2,blue
-10.285797537667866,-8.439426008734635,IFRX,blue
-10.143950441843721,6.099639280052662,IGFALS,blue
9.980895879585644,-10.532654628393779,IGFBP7,blue
-11.532639600056108,5.42018346215056,IGHMBP2,blue
-9.487295004768617,-9.299734379489948,IGLV8,blue
-11.77463823593813,4.926031341992154,IKBA,blue
7.293079420467312,-7.439170582419635,IKBKE,blue
-11.51358484375824,5.481263343914163,IKBKG,blue
-10.913900069986289,5.492979353522612,IL1RAPL1,blue
-10.463908151169527,4.878745785010589,ILT6,blue
-10.260983609098622,5.365732390086303,IMMP2L,blue
-11.364566717185731,7.007225644328721,IMPDH1,blue
-11.048552836868046,7.344739945477586,IMPDH2,blue
-11.518027387590525,4.973552946923785,IMPG1,blue
-11.106465242661058,-9.732944018294496,INDOL1,blue
8.151158980612713,-9.238471894781794,ING1b,blue
9.434418094036818,-10.378982864576114,ING3,blue
9.540676774059252,-10.77384902883053,ING4,blue
7.5973528454663315,-7.665264362066577,INHBE,blue
7.5973528454663315,-7.665264362066577,INHBE,blue
8.34274348994381,-7.341421051969814,INK4c,blue
-11.924199775717035,5.14847203420081,INPP5E,blue
-10.665383724659462,6.052291872554325,INPPL1,blue
-10.3076493315543,5.662231197594798,IRF6,blue
7.529523796067437,-8.45040895479229,IRX1,blue
7.529523796067437,-8.45040895479229,IRX1,blue
7.233660459445177,-8.339238852291903,IRX3,blue
7.233660459445177,-8.339238852291903,IRX3,blue
7.211754780381588,-8.256131259768042,IRX6,blue
7.211754780381588,-8.256131259768042,IRX6,blue
6.9278589567242,-7.851217022613619,ITGA1,blue
6.9278589567242,-7.851217022613619,ITGA1,blue
7.451387341816495,-7.50795074689693,ITGA3,blue
7.451387341816495,-7.50795074689693,ITGA3,blue
8.382478556179564,-8.113617657926449,ITGA4,blue
8.382478556179564,-8.113617657926449,ITGA4,blue
7.464094795310992,-7.948606080686026,ITGA5,blue
7.464094795310992,-7.948606080686026,ITGA5,blue
7.449268857141233,-7.5650125834361654,ITGA6,blue
7.449268857141233,-7.5650125834361654,ITGA6,blue
6.89779226549612,-7.858684265442995,ITGA7,blue
6.89779226549612,-7.858684265442995,ITGA7,blue
8.694642578438081,-8.189595945655391,ITGA9,blue
8.694642578438081,-8.189595945655391,ITGA9,blue
7.769044860677758,-7.832904689542235,ITGAV,blue
7.769044860677758,-7.832904689542235,ITGAV,blue
7.478390688526365,-7.806155237857624,ITGB1,blue
7.478390688526365,-7.806155237857624,ITGB1,blue
7.4530042092177595,-7.404581657236553,ITGB4,blue
7.168147952645345,-7.231489387921334,ITGB5,blue
6.813138628995672,-7.296796994348144,ITGB7,blue
-11.611907592164318,4.798233040480271,ITPR1,blue
9.431994334556492,-11.016491303944125,Id-1,blue
-10.316655201751612,-9.70278970487128,Ifi-200,blue
-9.86542397466302,7.871197165456974,Ile122,blue
-11.165374005519922,-10.285459388642533,Inppl1,blue
-10.002720952905884,5.326941585700747,JAG1,blue
8.287204841014699,-7.481451986698649,JUNB,blue
8.287204841014699,-7.481451986698649,JUNB,blue
6.978835294677527,-8.221326464834025,JUND,blue
6.978835294677527,-8.221326464834025,JUND,blue
-10.58115164844334,6.833346456299515,JUP,blue
8.712527868044672,-11.051054099790889,KAI-1/CD82,blue
-11.561498967033971,5.931836728721966,KAL-1,blue
-11.581525221548853,6.246242930528502,KAL1,blue
-11.31469906514969,7.812629432295333,KCNE1L,blue
8.73784650247127,-8.371631122156012,KCNH5,blue
-11.538043538125217,7.943336315099758,KCNJ13,blue
-10.803811497075328,4.654507984869568,KDM5C,blue
-10.474432423505052,-9.25558784831257,KHDRBS2,blue
7.057234655470769,-8.872211948512843,KHDRBS3,blue
7.057234655470769,-8.872211948512843,KHDRBS3,blue
-10.301115301259415,5.556517078984972,KIAA0319/TTRAP/THEM2,blue
-11.106339805223334,4.660279665288305,KIAA2022,blue
9.845701910766126,-10.012078387133421,KIF14,blue
-11.07377761581091,4.673256939681362,KIF1B,blue
7.382699760223838,-8.743337128567449,KIF23,blue
7.382699760223838,-8.743337128567449,KIF23,blue
-11.234983685367188,4.544629983273675,KIF5A,blue
-11.81342726951172,4.94354385578182,KIF7,blue
9.637115581383853,-10.75887721361128,KISS1,blue
9.21243916502749,-11.22998723503736,KITENIN,blue
8.587545191157805,-10.789561694111047,KLF6-SV1,blue
9.74145848960541,-10.18372177719709,KNSL4,blue
9.235700835879491,-10.070776980989747,KNSL6,blue
9.731552723411825,-10.345814370649885,KPNA2,blue
-9.716083979418231,-9.505603200644408,KREPB3,blue
-11.05938247130656,5.342220321362078,KRIT1,blue
-11.450672610177273,6.345916571220121,KRT1,blue
-11.450672610177273,6.345916571220121,KRT1,blue
-11.530970506914805,6.414984762406322,KRT10,blue
-11.530970506914805,6.414984762406322,KRT10,blue
-11.680355513599697,6.262344671709482,KRT12,blue
-11.31718713795614,6.680390918087401,KRT14,blue
7.526325427392828,-8.51014174246625,KRT15,blue
7.526325427392828,-8.51014174246625,KRT15,blue
-11.22847478344563,6.93940144257322,KRT16,blue
-10.95226377317439,7.052183491140172,KRT17,blue
8.452328031272243,-8.292397234248416,KRT19,blue
8.452328031272243,-8.292397234248416,KRT19,blue
8.292914271566783,-8.541026768175511,KRT20,blue
8.292914271566783,-8.541026768175511,KRT20,blue
-11.225083223873312,6.086710721566101,KRT3,blue
7.231125450888664,-8.8517784306447,KRT4,blue
7.231125450888664,-8.8517784306447,KRT4,blue
-11.425603964251867,6.657217028227848,KRT5,blue
-11.352582814831718,6.953627346962393,KRT6A,blue
-11.130586914934286,7.00429034618284,KRT6B,blue
8.44479194291316,-8.338779441442506,KRT7,blue
8.44479194291316,-8.338779441442506,KRT7,blue
7.871987768986155,-8.16105334346022,KRT8,blue
7.871987768986155,-8.16105334346022,KRT8,blue
-11.720149427982777,6.3188044154870235,KRT9,blue
9.0925227528414,-10.33171668691677,Kai1,blue
-11.349612380570294,8.090437872402177,Kcnq2,blue
9.609597143479865,-10.778942194358759,KiSS-1,blue
9.349812262821061,-10.5694377369829,KiSS1,blue
-10.624396842893562,-8.732767239511876,Kif12,blue
9.577149110549454,-10.409492918757495,Kiss-1,blue
-9.252065019840478,-9.605638317404738,L10-like,blue
-9.287598901675418,-9.682677538748099,L10a,blue
-9.322269019306995,-9.688341067340446,L18a,blue
-9.287079829803254,-9.71224161309091,L23a,blue
-9.31721268740207,-9.81061704759734,L27a,blue
-9.324732077028816,-9.866882902495682,L35a,blue
-9.31574745199346,-9.670053396524395,L36a,blue
-9.334913001044372,-9.794225986578217,L37a,blue
-9.276277530646125,-9.680905384079383,L39,blue
-9.763204788678316,7.8620998924586,L55P,blue
-9.3296025214302,-9.861543352891513,L7a,blue
-11.530526788771898,6.656865848507042,LAMA2,blue
-10.86378318815002,7.019836352589079,LAMA3,blue
-10.990172655022835,6.958812640198862,LAMB3,blue
-10.790824822444646,7.018026072650013,LAMC2,blue
9.693081594882884,-10.388221714301656,LAPTM4B-35,blue
7.849051518034915,-9.367378154018025,LASP1,blue
8.832618809797735,-8.971459845382476,LATS1,blue
-10.462693274657044,6.890880255596338,LDB3,blue
-9.942477871713377,-9.616749764256843,LG72,blue
6.878469805204599,-7.995571140844685,LGALS1,blue
6.878469805204599,-7.995571140844685,LGALS1,blue
8.558485432938712,-8.376010310120439,LGALS3,blue
8.558485432938712,-8.376010310120439,LGALS3,blue
7.638111441022955,-8.938410136033056,LGALS3BP,blue
7.638111441022955,-8.938410136033056,LGALS3BP,blue
7.982747777005949,-8.416871478602047,LGALS4,blue
7.982747777005949,-8.416871478602047,LGALS4,blue
-11.559714440104694,5.421430441947196,LGI1,blue
-10.873914499783837,5.537207876035274,LGI4,blue
-10.444948998765751,5.676280389404379,LHX1,blue
-10.495443517079785,-9.448512478369471,LIM/homeobox,blue
-10.3516245610519,-8.538965070341716,LMAN1,blue
-11.96622932169508,5.146759293533029,LMNB2,blue
6.954685326731864,-7.754492914400928,LMOD1,blue
6.954685326731864,-7.754492914400928,LMOD1,blue
8.942859657217955,-11.829774236063251,LMX1A,blue
-10.730943688058737,5.515731491286661,LMX1B,blue
7.990383742104215,-8.931153118992654,LOXL,blue
7.990383742104215,-8.931153118992654,LOXL,blue
8.027083417601006,-8.986852051037319,LOXL2,blue
8.027083417601006,-8.986852051037319,LOXL2,blue
7.917156243091755,-8.897184098422667,LOXL3,blue
7.917156243091755,-8.897184098422667,LOXL3,blue
7.9724734110867415,-9.041117567846612,LOXL4,blue
7.9724734110867415,-9.041117567846612,LOXL4,blue
-10.839078831912772,4.864780213491567,LQTS-susceptibility,blue
9.532263075810231,-10.751065368280406,LRIG1,blue
9.474838246654482,-10.762605399478245,LRIG3,blue
9.41380165091276,-10.900028265139184,LRP16,blue
-9.959987171883315,-8.680393569568613,LRRC8,blue
-11.133376612712672,4.7862191288676845,LTBP4,blue
9.128074106072381,-10.137452199630516,LZTS1,blue
-13.040349761995737,-14.34002571032906,Lbc3,blue
-9.566740417069344,-8.56093212782316,Lem2,blue
-9.795371030278053,7.858254637039883,Leu-55-Pro,blue
-9.74902467831407,7.866686677612976,Leu55Pro,blue
-11.559498582844977,-14.393361771294375,Lrp-regulated,blue
-11.829806008150479,6.349905392971167,M1S1,blue
9.93293259782392,-10.152979069430565,MAC30,blue
9.700726958530636,-10.05500945947712,MACC-1,blue
9.97624868137507,-10.29197609870873,MACC1,blue
8.468156447977652,-7.609904167371767,MAD2L1,blue
8.468156447977652,-7.609904167371767,MAD2L1,blue
8.339698063803654,-7.637556484922655,MAD2L2,blue
8.339698063803654,-7.637556484922655,MAD2L2,blue
7.7589265176096065,-7.9909377211694474,MADCAM1,blue
7.7589265176096065,-7.9909377211694474,MADCAM1,blue
10.00032822588746,-10.144558507351771,MAGE-D4,blue
-9.286499519908109,-8.902109341995756,MAGE-F1,blue
-10.321115567705672,5.264595389922607,MAMLD1,blue
8.667653827685367,-7.894515226617316,MAP2K4,blue
8.667653827685367,-7.894515226617316,MAP2K4,blue
7.035131471998129,-8.356696957970398,MAP3K7,blue
7.035131471998129,-8.356696957970398,MAP3K7,blue
7.04475069660853,-7.806639737147533,MAP3K8,blue
7.04475069660853,-7.806639737147533,MAP3K8,blue
7.859143582455656,-7.824243058703188,MAP3K9,blue
7.859143582455656,-7.824243058703188,MAP3K9,blue
7.616624454014459,-8.3695364194004,MAP4K4,blue
7.616624454014459,-8.3695364194004,MAP4K4,blue
6.841421146135663,-7.376718723456169,MAPK13,blue
-11.8508936441439,-14.89334611969197,MAT1-2-1,blue
-10.93687942549239,7.49466828833506,MATP,blue
9.408809599571125,-10.202068779537782,MATS1,blue
-10.761819062238027,5.778883715672586,MBD5,blue
-10.349412562687899,-8.539892003296098,MCFD2,blue
-9.532688162547696,-9.517692824283412,MCTP2,blue
-12.25865551145828,-15.148235740582882,MDS2,red
7.936197987944681,-8.984010498131406,ME491/CD63,blue
7.936197987944681,-8.984010498131406,ME491/CD63,blue
-11.237627795322505,5.878165157579715,MECP2,blue
-11.391979872388989,4.467195061257223,MEOX1,blue
-11.089074484982417,4.848826092656512,MERTK,blue
-10.591872692098708,5.060870057956775,MESP2,blue
-11.18805264203976,5.562050747900907,MFRP,blue
-11.003185041935435,5.281745832363468,MGC4607,blue
-11.053983518789797,4.840907707135447,MID1,blue
-11.593416455785809,5.435125752921347,MKKS,blue
-11.07413686544717,4.687287945680883,MKS1,blue
-11.795387854809492,5.534744153779816,MKS3,blue
8.575927112566008,-8.307126633058086,MLANA,blue
8.575927112566008,-8.307126633058086,MLANA,blue
8.767983063662074,-8.97107518548898,MMAC1/PTEN,blue
9.360941780315693,-10.936524294667556,MMSET,blue
-9.67429206581181,-8.528419446386637,MNB1a,blue
-10.810132279319943,5.889865958409327,MNX1,blue
-10.536487035726797,7.242186871725952,MODY1,blue
-10.568324890290475,7.271917071288395,MODY2,blue
-10.561840520410607,7.267981250691969,MODY3,blue
-11.174973562563212,-8.999879636060356,MOK-2,blue
-10.846341065246001,-8.923173168509084,MOR1/GEM1,blue
-9.994479361856875,-9.853824493631768,MRLC2,blue
10.222177227837193,-9.962980336051642,MRP-1/CD9,blue
8.269342602983151,-7.6151412597276655,MS4A1,blue
8.269342602983151,-7.6151412597276655,MS4A1,blue
10.516873949576295,-11.077446785269277,MSLN,blue
-11.620026102592284,4.874056045811209,MSMD-causing,blue
7.078440917920519,-7.642814130819267,MST1R,blue
7.078440917920519,-7.642814130819267,MST1R,blue
-10.194774166106965,5.63007407331956,MSX1,blue
6.747417781408798,-7.575167284956775,MT1F,blue
9.693584568451419,-10.845280216522308,MTA1,blue
9.52625675430556,-10.87930826217696,MTA2,blue
9.808670512917613,-10.858583190217798,MTDH,blue
7.40355355379692,-8.166088801217459,MTHFD2,blue
7.40355355379692,-8.166088801217459,MTHFD2,blue
9.717119747744384,-10.241868623472719,MTSS1,blue
-11.322225137796284,-14.261568992366856,MTase-encoding,blue
8.544677314053574,-8.661403077569172,MUC3A,blue
8.544677314053574,-8.661403077569172,MUC3A,blue
-10.601429216630244,-8.573606118855407,MWFE,blue
9.26116963529142,-10.161841418576504,MXR7,blue
8.356503049527543,-8.033214855335592,MYBL2,blue
8.356503049527543,-8.033214855335592,MYBL2,blue
-10.86787495132307,7.25756148236208,MYBPC3,blue
-10.336753858111196,7.285448851506883,MYH1,blue
-10.397675203755751,7.1716344174778115,MYH13,blue
-11.645634058495208,5.2873193323789485,MYH14,blue
-10.570884642546675,7.176709370546154,MYH2,blue
-10.437509131499908,7.2706567370577275,MYH3,blue
-10.56871999486386,7.202014059544708,MYH6,blue
-10.787373056004277,7.264158610690071,MYH7,blue
-10.506500855637732,7.2657127607082295,MYH8,blue
-10.629185445798738,7.222088564551779,MYL2,blue
-10.591276221280145,7.2471605318757,MYL3,blue
-11.570012037993113,4.822638140212312,MYO5B,blue
-11.222269540543182,5.515301850265938,MYOC,blue
-11.318460238676682,4.439316924832875,MYPN,blue
9.439915991667334,-11.688905660765357,MZB1,blue
8.791761983209076,-8.493679625889843,Madh4,blue
9.224357371533321,-11.314383207464273,Mel-18,blue
10.05793067331712,-10.137698929730757,Mina53,blue
8.682656320638669,-7.72308242064273,Mkk4,blue
8.682656320638669,-7.72308242064273,Mkk4,blue
8.817415533627571,-11.539209799811276,Msi-1,blue
-11.134461853584128,5.249919936062401,Myocilin,blue
-11.495556354127384,-16.105685372039666,N-glycosyltransferase,blue
8.80125197737897,-10.850684154587993,NAC-1,blue
-12.201023661312263,-14.768924192783984,NAD2,blue
